,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
28604,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,13,SPAIN,118.8,71.28,63
28606,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,HONG KONG,45.0,0.0,36
28608,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,INDONESIA,38.0,0.0,36
28609,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,INDONESIA,20.0,0.0,29
28610,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,THAILAND,20.0,0.0,37
28613,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,UNITED ARAB EMIRATES,112.0,0.0,36
28614,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,VIET NAM,66.0,0.0,36
28615,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,HONG KONG,26.0,0.0,48
28617,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,17,UNITED STATES,93.0,0.0,29
28618,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,THAILAND,20.0,0.0,22
28619,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,MALAYSIA,26.0,0.0,34
28622,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,INDONESIA,77.0,0.0,31
28623,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,26,LUXEMBOURG,83.0,0.0,36
28625,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,CHINA,49.0,0.0,36
28627,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,THAILAND,40.0,0.0,52
28628,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,JAPAN,57.0,0.0,36
28630,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,29,HONG KONG,54.0,0.0,46
28631,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,THAILAND,27.0,0.0,45
28637,EPX,Travel Agency,Online,Cancellation Plan,No,3,THAILAND,33.0,0.0,36
28638,EPX,Travel Agency,Online,Cancellation Plan,No,8,SINGAPORE,23.0,0.0,36
28639,EPX,Travel Agency,Online,Cancellation Plan,No,8,HONG KONG,73.0,0.0,36
28641,EPX,Travel Agency,Online,Cancellation Plan,No,8,HONG KONG,14.0,0.0,52
28645,EPX,Travel Agency,Online,Cancellation Plan,No,4,THAILAND,32.0,0.0,36
28646,EPX,Travel Agency,Online,Cancellation Plan,No,28,JAPAN,78.0,0.0,36
28653,EPX,Travel Agency,Online,Cancellation Plan,No,7,VIET NAM,38.0,0.0,36
28655,EPX,Travel Agency,Online,Cancellation Plan,No,27,HONG KONG,15.0,0.0,39
28658,EPX,Travel Agency,Online,Cancellation Plan,No,12,SINGAPORE,10.0,0.0,81
28663,EPX,Travel Agency,Online,Cancellation Plan,No,12,THAILAND,16.0,0.0,36
28664,EPX,Travel Agency,Online,Cancellation Plan,No,5,AUSTRALIA,16.0,0.0,36
28667,EPX,Travel Agency,Online,Cancellation Plan,No,25,BELGIUM,15.0,0.0,36
28670,EPX,Travel Agency,Online,Cancellation Plan,No,8,UNITED STATES,80.0,0.0,55
28673,EPX,Travel Agency,Online,Cancellation Plan,No,8,MYANMAR,22.0,0.0,36
28674,EPX,Travel Agency,Online,Cancellation Plan,No,7,SINGAPORE,28.0,0.0,36
28676,EPX,Travel Agency,Online,Cancellation Plan,No,25,MALAYSIA,15.0,0.0,24
28678,EPX,Travel Agency,Online,Cancellation Plan,No,22,INDONESIA,10.0,0.0,21
28685,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,29,POLAND,68.0,0.0,36
28692,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,23,SINGAPORE,75.0,0.0,36
28693,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,JAPAN,40.0,0.0,36
28694,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,3,HONG KONG,79.0,0.0,36
28696,KML,Travel Agency,Online,Value Plan,No,22,INDONESIA,28.0,10.64,48
28697,RAB,Airlines,Online,Value Plan,No,8,BRUNEI DARUSSALAM,23.0,9.2,39
28698,RAB,Airlines,Online,Value Plan,No,8,BRUNEI DARUSSALAM,23.0,9.2,54
28705,JZI,Airlines,Online,Basic Plan,No,18,HONG KONG,26.0,9.1,51
28706,JZI,Airlines,Online,Basic Plan,No,13,PHILIPPINES,18.0,6.3,26
28707,JZI,Airlines,Online,Basic Plan,No,19,CHINA,44.0,15.4,61
28709,JZI,Airlines,Online,Basic Plan,No,25,CHINA,35.0,12.25,60
28710,JZI,Airlines,Online,Basic Plan,No,22,VIET NAM,22.0,7.7,45
28714,JZI,Airlines,Online,Basic Plan,No,13,CHINA,22.0,7.7,37
28715,JZI,Airlines,Online,Value Plan,No,25,UNITED STATES,96.0,33.6,38
28716,JZI,Airlines,Online,Value Plan,No,9,"KOREA, REPUBLIC OF",36.0,12.6,41
28719,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,27.0,6.75,27
28720,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,23.5,5.88,31
28724,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,13.5,3.38,60
28725,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17.0,4.25,28
28726,C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,23.5,5.88,32
28727,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,17.0,4.25,27
28728,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,13.5,3.38,22
28729,C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,11.5,2.88,25
28731,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,47.0,11.75,36
28732,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,13.5,3.38,27
28733,C2B,Airlines,Online,Bronze Plan,Yes,12,SINGAPORE,23.0,5.75,27
28734,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,29.5,7.38,56
28735,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,13.5,3.38,27
28736,C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,18.0,4.5,33
28737,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,18.0,4.5,28
28738,C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,47.0,11.75,44
28740,C2B,Airlines,Online,Bronze Plan,Yes,8,SINGAPORE,17.0,4.25,30
28741,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,11.5,2.88,45
28742,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,29.5,7.38,45
28743,C2B,Airlines,Online,Bronze Plan,No,24,SINGAPORE,29.5,7.38,53
28744,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17.0,4.25,33
28745,C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,29.5,7.38,32
28746,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,34.5,8.63,53
28747,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,23.5,5.88,40
28748,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,13.5,3.38,38
28749,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,17.0,4.25,25
28750,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,18.0,4.5,47
28751,C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,47.0,11.75,29
28752,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,18.0,4.5,28
28753,C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,34.5,8.63,28
28754,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,23.5,5.88,25
28756,C2B,Airlines,Online,Silver Plan,No,2,SINGAPORE,15.0,3.75,41
28757,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,35.5,8.88,26
28759,C2B,Airlines,Online,Silver Plan,No,16,SINGAPORE,63.5,15.88,29
28762,C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,24.5,6.13,63
28765,C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,18.5,4.63,28
28766,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,33.5,8.38,39
28767,C2B,Airlines,Online,Silver Plan,No,24,SINGAPORE,15.0,3.75,52
28769,C2B,Airlines,Online,Silver Plan,No,3,SINGAPORE,15.0,3.75,54
28771,C2B,Airlines,Online,Gold Plan,No,10,SINGAPORE,49.0,12.25,31
28776,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,13,AUSTRALIA,89.1,53.46,55
28779,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,ITALY,29.7,17.82,41
28780,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,6,"KOREA, REPUBLIC OF",39.6,23.76,44
28782,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,MALAYSIA,32.0,0.0,36
28785,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,2,SINGAPORE,20.0,0.0,41
28789,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,THAILAND,24.0,0.0,36
28790,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,VIET NAM,34.0,0.0,36
28791,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,THAILAND,63.0,0.0,36
28792,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,INDIA,60.0,0.0,36
28795,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,PHILIPPINES,42.0,0.0,36
28796,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,VIET NAM,20.0,0.0,37
28798,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,3,INDONESIA,29.0,0.0,36
28799,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,"KOREA, REPUBLIC OF",50.0,0.0,36
28801,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,FRANCE,69.0,0.0,36
28804,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,THAILAND,22.0,0.0,36
28805,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,MALAYSIA,33.0,0.0,36
28808,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,23,UNITED STATES,44.0,0.0,61
28809,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,CAMBODIA,23.0,0.0,36
28815,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,"KOREA, REPUBLIC OF",46.0,0.0,54
28818,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,"TAIWAN, PROVINCE OF CHINA",48.0,0.0,36
28819,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,"TAIWAN, PROVINCE OF CHINA",38.0,0.0,36
28824,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,INDONESIA,23.0,0.0,49
28827,EPX,Travel Agency,Online,Cancellation Plan,No,28,INDONESIA,10.0,0.0,36
28828,EPX,Travel Agency,Online,Cancellation Plan,No,25,INDONESIA,31.0,0.0,36
28829,EPX,Travel Agency,Online,Cancellation Plan,No,15,CHINA,53.0,0.0,36
28830,EPX,Travel Agency,Online,Cancellation Plan,No,5,INDONESIA,18.0,0.0,36
28831,EPX,Travel Agency,Online,Cancellation Plan,No,21,THAILAND,17.0,0.0,36
28833,EPX,Travel Agency,Online,Cancellation Plan,No,18,CHINA,46.0,0.0,36
28835,EPX,Travel Agency,Online,Cancellation Plan,No,15,CHINA,36.0,0.0,36
28836,EPX,Travel Agency,Online,Cancellation Plan,No,9,MALAYSIA,38.0,0.0,55
28837,EPX,Travel Agency,Online,Cancellation Plan,No,16,SINGAPORE,19.0,0.0,36
28841,EPX,Travel Agency,Online,Cancellation Plan,No,4,INDONESIA,14.0,0.0,36
28842,EPX,Travel Agency,Online,Cancellation Plan,No,14,INDONESIA,10.0,0.0,37
28847,EPX,Travel Agency,Online,Cancellation Plan,No,6,JAPAN,77.0,0.0,36
28848,EPX,Travel Agency,Online,Cancellation Plan,No,3,INDONESIA,10.0,0.0,45
28852,EPX,Travel Agency,Online,Cancellation Plan,No,6,THAILAND,22.0,0.0,27
28855,EPX,Travel Agency,Online,Cancellation Plan,No,5,CAMBODIA,10.0,0.0,36
28856,EPX,Travel Agency,Online,Cancellation Plan,No,5,LEBANON,23.0,0.0,36
28860,EPX,Travel Agency,Online,Cancellation Plan,No,9,INDONESIA,15.0,0.0,54
28861,EPX,Travel Agency,Online,Cancellation Plan,No,11,SINGAPORE,11.0,0.0,52
28862,EPX,Travel Agency,Online,Cancellation Plan,No,23,SINGAPORE,10.0,0.0,56
28863,EPX,Travel Agency,Online,Cancellation Plan,No,5,CAMBODIA,12.0,0.0,36
28864,EPX,Travel Agency,Online,Cancellation Plan,No,18,INDONESIA,14.0,0.0,36
28869,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,19,JAPAN,24.0,0.0,36
28870,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,24,MALAYSIA,20.0,0.0,21
28871,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,24,SINGAPORE,20.0,0.0,21
28873,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,3,SINGAPORE,20.0,0.0,39
28874,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,INDIA,42.0,0.0,36
28876,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,16,SINGAPORE,20.0,0.0,33
28880,SSI,Airlines,Online,Ticket Protector,No,14,SINGAPORE,1.93,0.54,48
28883,JZI,Airlines,Online,Basic Plan,No,13,INDONESIA,33.0,11.55,48
28884,JZI,Airlines,Online,Basic Plan,No,11,PHILIPPINES,30.0,10.5,31
28885,JZI,Airlines,Online,Basic Plan,No,14,VIET NAM,18.0,6.3,47
28886,JZI,Airlines,Online,Basic Plan,No,23,THAILAND,30.0,10.5,65
28887,JZI,Airlines,Online,Basic Plan,No,9,MALAYSIA,18.0,6.3,53
28888,JZI,Airlines,Online,Basic Plan,No,12,INDONESIA,22.0,7.7,29
28890,JZI,Airlines,Online,Basic Plan,No,4,CHINA,22.0,7.7,33
28891,JZI,Airlines,Online,Basic Plan,No,11,CHINA,35.0,12.25,32
28892,JZI,Airlines,Online,Basic Plan,No,11,CHINA,35.0,12.25,51
28893,JZI,Airlines,Online,Basic Plan,No,11,CHINA,35.0,12.25,31
28894,JZI,Airlines,Online,Basic Plan,No,26,INDONESIA,30.0,10.5,54
28895,JZI,Airlines,Online,Basic Plan,No,2,VIET NAM,18.0,6.3,43
28896,JZI,Airlines,Online,Basic Plan,No,2,MALAYSIA,18.0,6.3,41
28897,JZI,Airlines,Online,Basic Plan,No,20,CHINA,26.0,9.1,40
28898,JZI,Airlines,Online,Basic Plan,No,8,THAILAND,22.0,7.7,63
28899,JZI,Airlines,Online,Basic Plan,No,28,HONG KONG,40.0,14.0,36
28900,JZI,Airlines,Online,Basic Plan,No,9,THAILAND,22.0,7.7,43
28902,JZI,Airlines,Online,Basic Plan,No,19,CHINA,26.0,9.1,55
28903,JZI,Airlines,Online,Basic Plan,No,7,MALAYSIA,22.0,7.7,45
28904,JZI,Airlines,Online,Basic Plan,No,13,CHINA,22.0,7.7,28
28905,JZI,Airlines,Online,Basic Plan,No,21,MALAYSIA,33.0,11.55,45
28906,JZI,Airlines,Online,Basic Plan,No,7,THAILAND,18.0,6.3,48
28907,JZI,Airlines,Online,Basic Plan,No,27,INDONESIA,30.0,10.5,32
28912,ADM,Travel Agency,Online,Premier Plan,No,16,NETHERLANDS,86.0,32.68,22
28913,C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,50.5,12.63,23
28915,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,23.5,5.88,26
28916,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,18.0,4.5,30
28917,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,29.5,7.38,29
28920,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,29.5,7.38,66
28922,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,23.0,5.75,35
28926,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,13.5,3.38,29
28928,C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,18.0,4.5,34
28930,C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,23.5,5.88,24
28931,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,23.5,5.88,37
28932,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,17.0,4.25,24
28934,C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,42.0,10.5,55
28935,C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,24.5,6.13,37
28936,C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,33.5,8.38,70
28937,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,25.0,6.25,47
28939,C2B,Airlines,Online,Silver Plan,No,3,SINGAPORE,15.0,3.75,28
28943,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,DENMARK,19.8,11.88,51
28944,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,14,SWEDEN,19.8,11.88,51
28946,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,AUSTRALIA,39.6,23.76,31
28947,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,Yes,8,AUSTRALIA,29.7,17.82,57
28948,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,14,AUSTRALIA,29.7,17.82,54
28952,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,19,SWITZERLAND,148.5,89.1,51
28954,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,SOUTH AFRICA,19.8,11.88,27
28955,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,SOUTH AFRICA,29.7,17.82,45
28956,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,THAILAND,29.7,17.82,42
28957,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,SOUTH AFRICA,49.5,29.7,33
28958,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,SOUTH AFRICA,79.2,47.52,27
28967,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,CAMBODIA,112.0,0.0,36
28968,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,HONG KONG,21.0,0.0,31
28970,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,THAILAND,68.0,0.0,45
28971,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,THAILAND,33.0,0.0,25
28972,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,13,JAPAN,51.0,0.0,26
28973,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,MALAYSIA,30.0,0.0,28
28974,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,CHINA,45.0,0.0,36
28976,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,THAILAND,34.0,0.0,36
28979,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,INDONESIA,99.0,0.0,33
28985,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,"TAIWAN, PROVINCE OF CHINA",41.0,0.0,36
28986,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,26,POLAND,22.0,0.0,36
28988,EPX,Travel Agency,Online,Cancellation Plan,No,24,THAILAND,32.0,0.0,53
28989,EPX,Travel Agency,Online,Cancellation Plan,No,9,SRI LANKA,10.0,0.0,36
28990,EPX,Travel Agency,Online,Cancellation Plan,No,8,CAMBODIA,12.0,0.0,36
28991,EPX,Travel Agency,Online,Cancellation Plan,No,11,JAPAN,35.0,0.0,32
28997,EPX,Travel Agency,Online,Cancellation Plan,No,12,THAILAND,20.0,0.0,36
28998,EPX,Travel Agency,Online,Cancellation Plan,No,6,MACAO,30.0,0.0,36
28999,EPX,Travel Agency,Online,Cancellation Plan,No,16,"TAIWAN, PROVINCE OF CHINA",10.0,0.0,23
29002,EPX,Travel Agency,Online,Cancellation Plan,No,12,SRI LANKA,11.0,0.0,36
29004,EPX,Travel Agency,Online,Cancellation Plan,No,4,VIET NAM,10.0,0.0,25
29006,EPX,Travel Agency,Online,Cancellation Plan,No,28,INDONESIA,19.0,0.0,36
29010,EPX,Travel Agency,Online,Cancellation Plan,No,10,MYANMAR,14.0,0.0,36
29014,EPX,Travel Agency,Online,Cancellation Plan,No,29,THAILAND,16.0,0.0,36
29018,EPX,Travel Agency,Online,Cancellation Plan,No,6,BRUNEI DARUSSALAM,28.0,0.0,36
29020,EPX,Travel Agency,Online,Cancellation Plan,No,2,OMAN,22.0,0.0,36
29021,EPX,Travel Agency,Online,Cancellation Plan,No,23,HONG KONG,21.0,0.0,36
29023,EPX,Travel Agency,Online,Cancellation Plan,No,15,SINGAPORE,14.0,0.0,36
29027,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,11,MYANMAR,20.0,0.0,36
29031,KML,Travel Agency,Online,Value Plan,No,12,INDONESIA,28.0,10.64,48
29033,RAB,Airlines,Online,Value Plan,No,8,BRUNEI DARUSSALAM,15.0,6.0,37
29034,SSI,Airlines,Online,Ticket Protector,No,27,SINGAPORE,14.99,4.2,48
29036,SSI,Airlines,Online,Ticket Protector,No,7,SINGAPORE,1.93,0.54,48
29039,JZI,Airlines,Online,Basic Plan,No,28,THAILAND,18.0,6.3,50
29040,JZI,Airlines,Online,Basic Plan,No,9,VIET NAM,22.0,7.7,43
29043,JZI,Airlines,Online,Basic Plan,No,15,PHILIPPINES,18.0,6.3,41
29044,JZI,Airlines,Online,Basic Plan,No,12,INDONESIA,30.0,10.5,34
29045,JZI,Airlines,Online,Basic Plan,No,2,VIET NAM,18.0,6.3,44
29046,JZI,Airlines,Online,Basic Plan,No,5,THAILAND,22.0,7.7,21
29049,JZI,Airlines,Online,Basic Plan,No,3,INDONESIA,18.0,6.3,34
29050,JZI,Airlines,Online,Basic Plan,No,16,INDONESIA,37.0,12.95,39
29051,JZI,Airlines,Online,Basic Plan,No,14,MALAYSIA,22.0,7.7,36
29056,ART,Airlines,Online,24 Protect,No,3,PHILIPPINES,3.76,1.32,48
29057,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,13.5,3.38,48
29058,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,23.5,5.88,73
29059,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,13.5,3.38,38
29060,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,18.0,4.5,26
29061,C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,23.5,5.88,50
29062,C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,23.5,5.88,60
29063,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,13.5,3.38,55
29064,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,30.55,7.64,22
29065,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,13.5,3.38,48
29068,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,13.5,3.38,30
29069,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,23.5,5.88,33
29070,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,74
29071,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,18.0,4.5,69
29072,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17.0,4.25,25
29074,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,11.5,2.88,31
29075,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,29.5,7.38,29
29077,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,13.5,3.38,26
29078,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,29.5,7.38,30
29079,C2B,Airlines,Online,Silver Plan,No,20,SINGAPORE,72.0,18.0,26
29080,C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,18.5,4.63,31
29081,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,54.5,13.63,28
29082,C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,43.55,10.89,75
29083,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,15.0,3.75,60
29084,C2B,Airlines,Online,Silver Plan,No,29,SINGAPORE,54.5,13.63,33
29086,C2B,Airlines,Online,Gold Plan,No,22,SINGAPORE,49.0,12.25,27
29087,C2B,Airlines,Online,Gold Plan,No,17,SINGAPORE,27.0,6.75,21
29091,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,AUSTRALIA,89.1,53.46,47
29098,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,THAILAND,39.0,0.0,36
29101,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,CHINA,80.0,0.0,36
29102,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,VIET NAM,43.0,0.0,36
29105,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,HONG KONG,37.0,0.0,36
29107,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,16,HONG KONG,29.0,0.0,36
29109,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,"TAIWAN, PROVINCE OF CHINA",38.0,0.0,36
29111,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,HONG KONG,29.0,0.0,36
29119,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,THAILAND,20.0,0.0,62
29122,EPX,Travel Agency,Online,2 way Comprehensive Plan,Yes,10,CHINA,56.0,0.0,36
29125,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,CAMBODIA,25.0,0.0,36
29126,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,CHINA,24.0,0.0,36
29128,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,MALAYSIA,20.0,0.0,29
29129,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,VIET NAM,30.0,0.0,36
29130,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,INDIA,73.0,0.0,36
29133,EPX,Travel Agency,Online,Cancellation Plan,No,22,PHILIPPINES,36.0,0.0,36
29136,EPX,Travel Agency,Online,Cancellation Plan,No,29,GEORGIA,80.0,0.0,36
29140,EPX,Travel Agency,Online,Cancellation Plan,No,14,SRI LANKA,24.0,0.0,36
29151,EPX,Travel Agency,Online,Cancellation Plan,No,24,"KOREA, REPUBLIC OF",12.0,0.0,21
29154,EPX,Travel Agency,Online,Cancellation Plan,No,14,UNITED KINGDOM,70.0,0.0,36
29155,EPX,Travel Agency,Online,Cancellation Plan,No,17,UNITED STATES,55.0,0.0,43
29157,EPX,Travel Agency,Online,Cancellation Plan,No,21,THAILAND,10.0,0.0,25
29158,EPX,Travel Agency,Online,Cancellation Plan,No,18,INDONESIA,10.0,0.0,51
29160,EPX,Travel Agency,Online,Cancellation Plan,No,4,ITALY,10.0,0.0,36
29161,EPX,Travel Agency,Online,Cancellation Plan,No,14,THAILAND,27.0,0.0,35
29168,EPX,Travel Agency,Online,Cancellation Plan,No,21,SINGAPORE,11.0,0.0,36
29169,EPX,Travel Agency,Online,Cancellation Plan,No,27,LAO PEOPLE'S DEMOCRATIC REPUBLIC,80.0,0.0,36
29171,EPX,Travel Agency,Online,Cancellation Plan,No,10,THAILAND,21.0,0.0,38
29172,EPX,Travel Agency,Online,Cancellation Plan,No,11,SINGAPORE,22.0,0.0,36
29173,EPX,Travel Agency,Online,Cancellation Plan,No,11,CHINA,17.0,0.0,36
29175,EPX,Travel Agency,Online,Cancellation Plan,No,2,THAILAND,10.0,0.0,38
29182,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,9,CHINA,40.0,0.0,36
29190,KML,Travel Agency,Online,Value Plan,No,7,INDONESIA,28.0,10.64,48
